Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-07-24,16:43:00,0.338,0.084,239.82,1.4,0.0,0.0,1.0
2009-06-25,14:13:00,0.324,0.256,240.09,1.6,0.0,1.0,1.0
2010-04-04,01:40:00,0.338,0.098,244.75,1.4,0.0,0.0,0.0
2009-09-05,03:53:00,0.412,0.126,244.62,1.8,0.0,0.0,1.0
2008-12-30,15:29:00,0.524,0.0,248.48,2.0,0.0,0.0,0.0
2008-03-25,14:19:00,3.116,0.23,241.38,13.4,0.0,28.0,18.0
2010-08-24,05:42:00,1.32,0.082,238.67,5.4,0.0,0.0,18.0
2009-09-09,07:42:00,1.704,0.35,238.64,7.2,0.0,2.0,18.0
2010-07-20,05:15:00,0.356,0.248,241.56,1.8,0.0,0.0,0.0
2006-12-19,12:32:00,0.294,0.098,242.84,1.2,0.0,0.0,0.0
2008-09-13,09:30:00,1.246,0.0,239.55,5.2,0.0,0.0,18.0
2009-11-16,09:25:00,1.374,0.122,237.1,5.8,1.0,1.0,18.0
2007-08-25,00:27:00,3.612,0.352,238.35,15.4,1.0,22.0,17.0
2010-05-15,04:26:00,0.344,0.098,246.3,1.4,0.0,0.0,1.0
2008-05-25,03:56:00,0.572,0.13,241.67,2.4,0.0,0.0,0.0
2009-01-18,07:02:00,0.234,0.048,245.14,1.0,0.0,0.0,0.0
2009-04-21,11:33:00,1.8,0.368,238.42,7.6,0.0,0.0,18.0
2008-12-13,00:19:00,0.312,0.094,246.49,1.2,0.0,0.0,0.0
2007-11-20,10:24:00,1.278,0.046,239.67,5.2,0.0,0.0,17.0
2007-06-10,23:09:00,1.23,0.0,237.96,5.2,0.0,1.0,0.0
2008-08-08,22:53:00,0.162,0.142,242.24,0.8,0.0,1.0,1.0
2009-12-23,08:33:00,3.684,0.054,244.97,15.0,40.0,0.0,18.0
2010-03-14,05:55:00,0.252,0.0,244.66,1.0,0.0,0.0,0.0
2010-07-02,21:43:00,1.216,0.0,238.67,5.0,0.0,0.0,1.0
2008-03-01,10:54:00,0.604,0.062,242.82,2.4,0.0,0.0,0.0
2007-12-27,12:12:00,0.866,0.228,241.07,3.8,0.0,1.0,0.0
2008-11-11,04:36:00,0.338,0.06,241.53,1.4,0.0,2.0,0.0
2007-06-25,05:07:00,0.192,0.046,241.25,1.0,0.0,0.0,0.0
2008-10-28,05:58:00,0.206,0.054,243.01,0.8,0.0,0.0,0.0
2010-10-23,07:19:00,2.608,0.252,239.3,10.8,0.0,0.0,28.0
2010-02-07,20:20:00,2.118,0.4,239.96,9.0,0.0,2.0,29.0
2010-05-27,14:37:00,0.294,0.092,238.82,1.2,1.0,0.0,1.0
2009-05-08,13:57:00,0.138,0.0,242.62,0.6,0.0,0.0,0.0
2007-09-24,08:17:00,1.28,0.17,237.29,5.4,0.0,1.0,18.0
2010-07-16,06:25:00,0.238,0.128,243.29,1.0,0.0,1.0,1.0
2007-05-05,07:18:00,0.39,0.198,236.48,1.8,0.0,2.0,0.0
2010-07-11,20:18:00,2.546,0.0,232.21,10.8,0.0,0.0,17.0
2010-01-01,12:46:00,0.73,0.262,243.32,3.2,0.0,0.0,0.0
2008-10-17,20:30:00,5.162,0.216,236.12,21.8,0.0,36.0,18.0
2006-12-30,14:07:00,1.43,0.152,241.89,5.8,0.0,1.0,18.0
2008-01-12,01:56:00,0.396,0.094,246.32,1.8,0.0,0.0,0.0
2007-08-24,13:20:00,1.334,0.118,241.77,5.4,0.0,0.0,18.0
2008-02-20,18:12:00,2.536,0.544,239.08,10.8,0.0,1.0,0.0
2007-01-25,20:47:00,1.956,0.078,240.89,8.2,0.0,0.0,17.0
2008-02-05,05:14:00,0.25,0.0,242.28,1.0,0.0,0.0,0.0
2008-10-15,19:20:00,1.362,0.222,239.22,5.8,0.0,0.0,1.0
2007-12-20,03:11:00,0.35,0.114,246.57,1.4,0.0,0.0,0.0
2010-04-26,15:01:00,3.664,0.06,239.56,15.2,38.0,0.0,17.0
2007-03-08,05:23:00,0.208,0.118,234.41,1.0,0.0,0.0,0.0
2009-09-03,12:34:00,1.606,0.0,240.74,6.6,0.0,0.0,18.0
2010-09-05,21:05:00,3.132,0.322,236.78,13.4,1.0,20.0,18.0
2009-03-29,19:55:00,1.766,0.0,237.95,7.4,0.0,0.0,18.0
2009-10-22,10:11:00,1.468,0.106,246.63,5.8,0.0,0.0,19.0
2008-03-02,00:56:00,1.468,0.104,239.7,6.0,1.0,1.0,18.0
2008-05-01,05:27:00,0.23,0.0,242.22,1.0,0.0,0.0,0.0
2009-04-12,07:05:00,0.864,0.262,242.78,3.6,0.0,0.0,0.0
2007-02-15,22:57:00,1.628,0.0,244.15,6.6,0.0,0.0,18.0
2009-11-11,18:10:00,2.072,0.314,238.7,8.8,1.0,6.0,1.0
2008-04-14,19:33:00,0.504,0.0,244.78,2.2,0.0,0.0,0.0
2009-04-13,19:57:00,1.76,0.33,240.03,7.4,0.0,2.0,19.0
2008-05-23,21:53:00,0.728,0.076,237.27,3.2,0.0,0.0,1.0
2010-01-18,22:41:00,2.444,0.172,240.61,10.2,0.0,0.0,28.0
2009-10-16,13:43:00,0.454,0.0,240.95,1.8,0.0,0.0,0.0
2007-02-14,14:32:00,2.538,0.244,240.34,10.6,0.0,2.0,17.0
2008-04-03,21:03:00,1.266,0.046,238.3,5.2,0.0,0.0,17.0
2010-10-14,07:46:00,3.368,0.336,237.1,14.2,0.0,0.0,28.0
2007-06-04,18:47:00,2.776,0.258,237.87,12.4,0.0,20.0,17.0
2010-02-21,07:59:00,0.358,0.066,245.39,1.6,0.0,1.0,0.0
2008-11-29,12:40:00,2.908,0.316,242.34,12.0,39.0,0.0,0.0
2008-01-19,07:26:00,0.304,0.068,240.02,1.2,0.0,0.0,0.0
2008-08-29,08:34:00,0.306,0.064,240.57,1.8,0.0,0.0,4.0
2007-04-13,05:41:00,0.214,0.0,239.2,0.8,0.0,0.0,0.0
2009-01-10,07:18:00,3.178,0.0,237.15,13.4,0.0,0.0,17.0
2007-02-05,20:12:00,0.364,0.058,237.12,1.8,0.0,0.0,0.0
2010-08-03,05:42:00,0.486,0.268,248.97,2.2,0.0,1.0,1.0
2008-09-09,15:42:00,0.372,0.208,241.76,1.8,0.0,0.0,1.0
2008-10-02,00:36:00,0.352,0.112,243.77,1.4,0.0,0.0,0.0
2010-11-25,12:38:00,0.464,0.0,242.8,2.0,0.0,0.0,0.0
2008-07-18,10:37:00,0.668,0.216,236.43,3.0,0.0,1.0,1.0
2006-12-19,00:35:00,1.422,0.11,241.4,5.8,0.0,0.0,18.0
2007-12-12,21:10:00,2.002,0.222,240.23,8.4,0.0,0.0,0.0
2008-09-13,03:45:00,0.316,0.214,240.52,1.6,0.0,0.0,0.0
2009-03-02,03:55:00,0.418,0.236,246.95,1.8,0.0,2.0,0.0
2009-05-02,03:42:00,0.3,0.06,245.81,1.2,0.0,0.0,0.0
2007-11-02,01:52:00,2.262,0.0,237.0,9.4,0.0,0.0,0.0
2008-02-14,05:35:00,0.426,0.224,240.95,2.0,0.0,0.0,0.0
2009-06-24,13:41:00,1.384,0.178,240.37,5.8,0.0,1.0,18.0
2008-08-12,13:11:00,1.394,0.0,244.33,5.6,0.0,0.0,18.0
2009-06-27,16:55:00,1.516,0.238,241.13,6.2,0.0,0.0,19.0
2010-11-05,02:25:00,1.428,0.0,245.83,5.8,0.0,0.0,19.0
2010-10-26,12:15:00,1.474,0.088,247.68,5.8,0.0,2.0,19.0
2007-06-23,18:20:00,1.282,0.074,239.6,5.2,0.0,0.0,18.0
2007-10-31,16:09:00,1.386,0.086,241.25,5.6,0.0,2.0,18.0
2009-07-25,16:57:00,0.33,0.244,242.57,1.6,0.0,0.0,1.0
2009-03-13,14:32:00,0.572,0.226,244.63,2.4,1.0,0.0,0.0
2010-11-17,16:28:00,0.942,0.306,243.9,4.0,0.0,1.0,0.0
2010-10-29,12:16:00,0.736,0.076,247.31,3.0,0.0,0.0,1.0
2008-08-20,06:17:00,0.242,0.244,241.22,1.4,0.0,1.0,0.0
2007-09-20,18:13:00,0.108,0.0,241.35,0.4,0.0,0.0,0.0
2008-04-07,15:47:00,0.148,0.0,241.53,0.6,0.0,0.0,1.0
2008-04-15,01:42:00,0.432,0.234,239.34,2.0,0.0,0.0,0.0
2009-11-20,09:43:00,1.784,0.0,239.14,7.4,0.0,0.0,19.0
2007-10-12,15:51:00,0.474,0.08,246.6,2.2,0.0,0.0,0.0
2010-04-13,02:39:00,0.404,0.228,243.59,1.8,0.0,2.0,1.0
2006-12-31,03:11:00,1.164,0.278,246.61,6.4,0.0,0.0,0.0
2007-04-06,21:01:00,0.598,0.396,237.1,3.0,0.0,0.0,0.0
2008-07-06,16:06:00,1.29,0.1,237.71,5.4,0.0,0.0,18.0
2008-10-15,02:09:00,0.37,0.086,241.59,1.6,0.0,1.0,0.0
2009-08-26,03:29:00,0.316,0.244,240.99,1.6,0.0,0.0,0.0
2008-03-29,11:31:00,3.772,0.0,238.25,15.8,39.0,0.0,17.0
2009-11-13,11:35:00,1.398,0.092,241.51,5.8,0.0,0.0,18.0
2009-10-16,04:17:00,0.244,0.0,242.04,1.0,0.0,0.0,0.0
2010-06-16,22:06:00,1.072,0.18,237.26,4.6,1.0,2.0,1.0
2007-08-21,22:45:00,0.522,0.228,242.48,2.4,0.0,0.0,0.0
2009-02-02,09:45:00,1.368,0.08,241.02,5.6,0.0,0.0,18.0
2010-06-30,15:15:00,1.25,0.07,239.16,5.2,0.0,0.0,1.0
2007-08-08,18:00:00,0.22,0.098,238.78,1.0,0.0,0.0,0.0
2010-08-09,11:32:00,0.348,0.166,242.22,1.6,0.0,0.0,1.0
2008-02-19,08:24:00,3.732,0.0,238.53,15.6,38.0,0.0,17.0
2007-07-09,23:51:00,0.262,0.126,244.82,1.2,0.0,1.0,0.0
2009-11-23,15:00:00,0.49,0.08,246.5,2.0,0.0,0.0,1.0
2008-08-09,23:25:00,0.476,0.078,245.57,2.0,2.0,3.0,1.0
2007-09-12,04:16:00,0.336,0.126,242.84,1.4,0.0,0.0,0.0
2009-10-27,20:15:00,1.694,0.09,238.55,7.0,0.0,0.0,0.0
2008-04-07,03:31:00,0.154,0.0,241.6,0.6,0.0,0.0,0.0
2010-05-26,15:19:00,0.35,0.226,242.03,1.6,0.0,0.0,0.0
2010-05-22,08:06:00,1.478,0.0,239.91,6.0,0.0,0.0,18.0
2007-01-29,11:23:00,1.57,0.24,238.72,6.6,0.0,2.0,17.0
2008-09-26,21:56:00,2.224,0.248,238.05,9.4,0.0,0.0,18.0
2007-12-19,06:30:00,0.274,0.0,249.19,1.0,0.0,0.0,0.0
2007-07-09,03:48:00,0.196,0.098,241.77,0.8,0.0,1.0,0.0
2010-01-11,06:19:00,0.426,0.238,247.59,2.0,0.0,1.0,1.0
2007-04-22,10:23:00,3.376,0.536,239.86,14.2,40.0,0.0,1.0
2008-03-18,14:37:00,3.544,0.28,241.39,15.2,0.0,40.0,0.0
2009-01-13,22:06:00,2.774,0.14,241.45,11.4,0.0,0.0,18.0
2008-02-06,04:19:00,0.34,0.214,240.48,1.6,0.0,0.0,1.0
2008-11-22,07:59:00,1.812,0.066,242.04,7.4,0.0,0.0,18.0
2008-04-30,15:30:00,0.328,0.112,244.41,1.4,0.0,1.0,1.0
2008-03-08,03:19:00,0.228,0.108,236.77,1.0,0.0,2.0,1.0
2007-11-19,05:46:00,0.332,0.118,248.11,1.4,0.0,0.0,0.0
2007-04-17,19:53:00,0.46,0.286,240.23,2.2,0.0,0.0,0.0
2007-06-13,17:06:00,0.1,0.0,242.88,0.4,0.0,0.0,0.0
2010-05-13,06:09:00,0.358,0.094,242.25,1.4,0.0,0.0,0.0
2008-07-24,21:43:00,2.606,0.262,238.34,11.0,1.0,2.0,18.0
2007-10-04,07:00:00,0.286,0.084,240.37,1.2,0.0,0.0,0.0
2009-09-18,01:29:00,0.354,0.224,242.67,1.6,0.0,1.0,1.0
2010-06-01,11:30:00,1.6,0.192,243.66,6.6,0.0,1.0,19.0
2010-02-06,23:34:00,0.252,0.078,244.12,1.0,0.0,0.0,1.0
2009-08-04,19:53:00,0.466,0.228,243.77,2.0,0.0,1.0,1.0
2009-11-23,12:33:00,0.496,0.122,246.01,2.0,0.0,1.0,1.0
2009-03-26,08:47:00,1.296,0.048,241.81,5.2,0.0,0.0,18.0
2007-07-28,23:43:00,0.276,0.226,238.31,1.4,0.0,0.0,0.0
2007-08-18,17:40:00,0.174,0.106,241.62,0.8,0.0,0.0,0.0
2007-03-27,20:05:00,0.998,0.202,236.9,4.2,0.0,0.0,0.0
2009-05-07,19:18:00,3.87,0.264,240.39,16.0,39.0,0.0,19.0
2009-09-07,11:07:00,0.338,0.12,239.87,1.6,0.0,2.0,1.0
2009-01-30,11:03:00,0.644,0.096,242.01,3.0,0.0,0.0,0.0
2010-08-03,08:55:00,3.7,0.0,239.43,15.4,1.0,37.0,18.0
2007-11-27,11:07:00,3.562,0.0,235.86,15.0,1.0,35.0,17.0
2008-07-28,20:08:00,0.536,0.258,242.32,2.6,0.0,2.0,1.0
2009-05-06,21:39:00,0.57,0.108,240.79,2.4,0.0,0.0,1.0
2008-08-31,05:28:00,0.08,0.0,240.81,0.2,0.0,0.0,0.0
2007-06-05,22:01:00,2.976,0.092,231.05,12.8,0.0,0.0,16.0
2008-07-19,00:40:00,0.332,0.216,239.37,1.6,0.0,0.0,1.0
2007-08-08,14:29:00,1.236,0.076,234.62,5.2,0.0,0.0,17.0
2008-08-27,09:40:00,0.08,0.0,239.95,0.2,0.0,0.0,1.0
2009-01-01,03:33:00,0.548,0.0,243.27,2.4,0.0,0.0,0.0
2009-09-10,11:56:00,1.426,0.076,239.58,5.8,0.0,0.0,18.0
2009-08-07,01:46:00,1.426,0.094,240.35,5.8,0.0,0.0,19.0
2007-01-23,06:04:00,0.492,0.118,243.78,2.2,0.0,1.0,0.0
2008-11-19,16:26:00,0.472,0.11,239.89,2.0,0.0,0.0,0.0
2010-09-23,04:37:00,0.22,0.046,240.48,1.0,0.0,0.0,1.0
2009-03-15,04:06:00,0.276,0.05,243.79,1.2,0.0,0.0,0.0
2010-07-17,11:24:00,0.156,0.0,241.59,0.6,0.0,0.0,0.0
2010-12-01,06:28:00,0.328,0.096,244.39,1.4,0.0,0.0,1.0
2007-01-12,06:39:00,0.312,0.086,244.53,1.2,0.0,1.0,0.0
2010-04-30,08:45:00,0.406,0.208,239.59,1.8,0.0,1.0,0.0
2009-05-01,14:05:00,0.386,0.076,243.95,1.6,0.0,0.0,0.0
2008-12-07,08:44:00,0.184,0.068,241.29,0.8,0.0,0.0,1.0
2009-10-04,04:18:00,0.354,0.116,241.93,1.4,0.0,0.0,0.0
2008-11-01,07:56:00,1.392,0.118,239.76,6.2,0.0,0.0,7.0
2010-05-16,04:39:00,0.394,0.092,241.83,1.8,0.0,0.0,0.0
2008-06-21,22:40:00,3.724,0.174,237.98,15.6,38.0,1.0,18.0
2008-07-23,18:22:00,0.232,0.114,242.29,1.0,0.0,2.0,1.0
2006-12-24,13:09:00,5.47,0.206,232.79,24.4,0.0,63.0,0.0
2007-03-30,05:06:00,0.316,0.12,242.61,1.4,0.0,0.0,0.0
2008-11-25,02:58:00,1.27,0.072,242.18,5.2,0.0,0.0,0.0
2009-06-18,07:18:00,0.308,0.11,241.28,1.4,0.0,0.0,1.0
2008-07-24,17:13:00,0.506,0.052,240.61,2.0,0.0,2.0,0.0
2008-04-12,15:30:00,0.34,0.062,246.03,1.4,0.0,0.0,0.0
2008-07-06,04:54:00,0.48,0.0,241.93,2.0,0.0,0.0,1.0
2009-03-25,09:58:00,1.292,0.05,243.88,5.2,0.0,0.0,18.0
2007-03-19,10:12:00,1.486,0.0,239.51,6.2,0.0,0.0,18.0
2010-02-10,16:47:00,1.438,0.0,241.19,6.0,0.0,1.0,18.0
2007-12-20,08:27:00,2.182,0.096,239.7,9.0,0.0,0.0,18.0
2007-06-15,19:42:00,0.604,0.114,238.79,2.4,0.0,0.0,0.0
2010-03-02,03:05:00,0.424,0.238,246.0,2.0,0.0,2.0,1.0
2009-07-25,17:50:00,0.322,0.244,242.62,1.6,0.0,0.0,1.0
2007-09-18,18:18:00,1.694,0.572,236.9,7.6,0.0,1.0,18.0
2008-07-29,02:51:00,1.604,0.23,238.73,6.8,0.0,2.0,19.0
2009-02-08,07:33:00,0.228,0.13,242.89,1.0,0.0,2.0,1.0
2010-10-24,06:49:00,0.474,0.212,244.98,2.0,0.0,0.0,1.0
2009-01-31,07:08:00,1.764,0.16,242.49,7.2,0.0,0.0,18.0
2009-04-13,17:12:00,0.448,0.118,240.2,2.0,0.0,0.0,1.0
2010-08-30,19:22:00,0.904,0.0,241.5,3.8,0.0,0.0,1.0
2010-02-28,19:15:00,0.41,0.214,238.66,1.8,0.0,1.0,1.0
2010-03-24,04:29:00,0.348,0.144,243.7,1.4,0.0,1.0,1.0
2009-04-23,01:05:00,1.466,0.124,240.0,6.0,0.0,0.0,19.0
2010-11-23,02:33:00,0.246,0.0,243.29,1.0,0.0,0.0,0.0
2009-01-29,20:00:00,2.988,0.158,238.47,12.8,0.0,0.0,0.0
2007-06-25,21:44:00,3.32,0.108,236.28,14.0,0.0,19.0,17.0
2007-05-28,23:54:00,0.398,0.166,235.16,1.8,0.0,0.0,0.0
2007-08-04,20:27:00,0.212,0.0,239.18,0.8,0.0,0.0,0.0
2007-03-02,11:22:00,1.428,0.118,240.32,5.8,0.0,0.0,18.0
2007-11-11,07:20:00,0.51,0.23,240.57,2.2,0.0,0.0,0.0
2009-06-12,02:06:00,0.376,0.162,243.53,1.6,0.0,0.0,0.0
2008-10-03,11:33:00,1.334,0.054,238.72,5.6,0.0,0.0,17.0
2006-12-19,03:18:00,0.252,0.0,244.28,1.2,0.0,0.0,0.0
2008-04-30,20:46:00,0.346,0.106,238.72,1.4,0.0,0.0,0.0
2010-03-15,12:30:00,1.65,0.246,239.34,6.8,0.0,0.0,18.0
2010-06-14,00:08:00,0.474,0.364,246.18,2.4,0.0,2.0,0.0
2009-02-07,13:26:00,0.786,0.212,240.66,3.4,0.0,0.0,1.0
2009-10-09,07:15:00,1.97,0.25,240.21,8.2,0.0,0.0,18.0
2009-09-02,23:11:00,0.298,0.08,246.26,1.2,0.0,0.0,0.0
2008-03-29,02:27:00,0.222,0.046,244.26,1.0,0.0,0.0,0.0
2007-09-11,19:47:00,2.484,0.156,235.54,10.6,0.0,2.0,18.0
2009-02-12,00:19:00,0.728,0.0,240.71,3.0,0.0,0.0,0.0
2009-09-10,02:04:00,0.746,0.218,240.68,3.4,0.0,0.0,8.0
2008-03-06,01:47:00,0.37,0.302,234.45,2.0,0.0,1.0,1.0
2008-07-03,21:11:00,2.37,0.07,235.31,10.0,0.0,0.0,0.0
2010-09-16,21:58:00,3.248,0.09,236.5,13.6,37.0,0.0,0.0
2008-03-05,02:06:00,1.72,0.078,240.41,7.2,0.0,0.0,1.0
2010-08-05,18:32:00,0.402,0.192,238.08,1.8,0.0,0.0,1.0
2008-01-26,11:09:00,1.576,0.146,238.13,6.6,0.0,0.0,17.0
2007-09-24,16:17:00,2.878,0.49,238.9,12.2,0.0,3.0,17.0
2009-11-22,01:47:00,0.888,0.248,241.25,4.0,0.0,0.0,9.0
2008-06-29,09:52:00,0.174,0.0,237.9,0.8,0.0,0.0,0.0
2009-07-09,04:26:00,0.388,0.338,239.7,2.0,0.0,1.0,1.0
2010-03-26,12:44:00,0.808,0.368,242.92,3.6,0.0,1.0,1.0
2007-06-06,17:29:00,0.532,0.3,235.38,2.6,0.0,1.0,0.0
2010-02-11,16:50:00,0.33,0.11,244.23,1.4,0.0,1.0,0.0
2009-05-05,12:26:00,1.48,0.076,239.33,6.2,0.0,0.0,18.0
2007-02-17,18:18:00,0.278,0.0,237.42,1.2,0.0,0.0,0.0
2010-04-15,03:58:00,0.338,0.09,239.77,1.4,0.0,0.0,0.0
2007-08-31,11:27:00,1.156,0.0,238.61,4.8,0.0,0.0,17.0
2010-01-30,15:05:00,2.958,0.302,241.79,12.2,0.0,39.0,1.0
2009-10-28,18:44:00,0.31,0.11,239.05,1.4,0.0,0.0,1.0
2009-09-01,19:47:00,1.77,0.21,243.29,7.2,0.0,0.0,0.0
2008-06-10,08:25:00,0.248,0.0,239.05,1.0,0.0,0.0,1.0
2009-06-27,05:06:00,0.242,0.096,244.48,1.0,0.0,1.0,1.0
2009-10-30,11:30:00,1.28,0.054,239.91,5.2,0.0,0.0,18.0
2007-03-04,16:23:00,0.294,0.066,242.1,1.4,0.0,0.0,0.0
2008-04-14,18:39:00,0.268,0.0,242.8,1.0,0.0,0.0,1.0
2010-04-04,14:46:00,1.556,0.06,242.42,6.4,0.0,0.0,18.0
2008-10-21,21:43:00,1.758,0.074,238.13,7.6,0.0,0.0,1.0
2007-07-29,14:04:00,0.174,0.094,236.28,0.8,0.0,0.0,0.0
2009-02-11,04:03:00,0.334,0.09,242.18,1.4,0.0,0.0,0.0
2009-09-07,09:40:00,0.4,0.12,243.26,2.8,0.0,0.0,1.0
2008-09-27,12:55:00,0.522,0.252,244.24,2.4,0.0,4.0,0.0
2009-10-05,13:21:00,0.758,0.398,242.23,3.4,1.0,0.0,0.0
2010-08-03,05:33:00,0.386,0.144,248.15,1.6,0.0,2.0,1.0
2007-05-04,08:35:00,1.554,0.204,239.55,6.4,0.0,0.0,17.0
2008-11-09,06:51:00,1.694,0.0,238.93,7.0,0.0,0.0,1.0
2007-05-14,12:54:00,0.372,0.32,238.64,2.0,0.0,1.0,0.0
2009-09-16,09:50:00,1.306,0.078,239.04,5.4,0.0,0.0,18.0
2008-04-24,23:08:00,1.404,0.0,242.16,5.8,0.0,0.0,19.0
2008-01-16,19:45:00,2.192,0.048,233.5,9.4,0.0,0.0,0.0
2007-10-08,23:04:00,0.138,0.0,234.79,0.6,0.0,0.0,0.0
2010-03-03,15:31:00,0.346,0.104,243.69,1.4,0.0,2.0,1.0
2007-05-04,19:52:00,1.992,0.232,240.04,8.4,0.0,1.0,17.0
2008-05-27,05:27:00,0.356,0.214,240.23,1.8,0.0,0.0,1.0
2008-04-17,16:29:00,0.354,0.114,244.09,1.6,0.0,1.0,0.0
2008-03-30,12:11:00,2.164,0.174,235.87,9.2,0.0,5.0,17.0
2007-12-17,05:13:00,0.294,0.084,244.96,1.2,0.0,1.0,0.0
2007-05-07,13:48:00,1.92,0.506,237.77,8.6,0.0,0.0,0.0
2007-10-02,00:15:00,0.474,0.046,242.79,2.0,0.0,3.0,0.0
2009-07-01,17:34:00,1.016,0.0,245.13,4.2,0.0,0.0,0.0
2007-01-05,08:53:00,1.332,0.07,233.82,5.8,0.0,1.0,14.0
2007-04-06,20:59:00,0.67,0.518,237.99,3.6,0.0,1.0,0.0
2007-07-18,16:03:00,0.19,0.07,227.22,0.8,0.0,1.0,0.0
2009-12-12,01:18:00,0.324,0.122,245.2,1.4,0.0,2.0,1.0
2007-02-16,11:19:00,0.432,0.232,239.76,2.0,0.0,0.0,0.0
2007-12-20,21:28:00,1.356,0.0,240.09,5.6,0.0,0.0,0.0
2008-05-31,17:50:00,1.464,0.0,243.29,6.0,0.0,0.0,18.0
2009-07-01,13:51:00,4.148,0.112,244.34,17.0,2.0,38.0,18.0
2009-01-01,07:02:00,1.54,0.082,240.92,6.4,0.0,0.0,18.0
2008-03-22,05:47:00,0.292,0.094,244.8,1.2,0.0,1.0,0.0
2010-02-13,09:03:00,1.664,0.056,235.79,7.0,0.0,0.0,17.0
2010-06-01,00:33:00,0.364,0.152,248.12,1.6,0.0,0.0,1.0
2007-04-27,03:48:00,0.25,0.142,237.48,1.2,0.0,1.0,0.0
2008-02-23,23:54:00,1.324,0.0,244.04,5.4,0.0,0.0,19.0
2009-05-18,17:31:00,0.344,0.092,243.26,1.4,0.0,0.0,1.0
2010-04-14,08:05:00,1.402,0.05,238.62,5.8,0.0,0.0,18.0
2009-06-30,12:26:00,0.434,0.196,242.27,2.0,0.0,0.0,1.0
2008-04-17,13:04:00,0.482,0.28,241.35,2.4,0.0,1.0,0.0
2007-06-22,04:30:00,0.286,0.194,242.63,1.4,0.0,0.0,0.0
2010-01-11,11:06:00,0.428,0.236,247.01,2.0,0.0,1.0,1.0
2008-12-20,05:28:00,0.404,0.242,245.07,1.8,0.0,2.0,0.0
2009-07-11,21:53:00,1.828,0.146,238.72,7.6,0.0,1.0,1.0
2010-04-22,19:06:00,0.448,0.0,236.97,1.8,0.0,1.0,1.0
2009-08-15,20:01:00,1.714,0.112,239.75,7.2,0.0,0.0,18.0
2010-04-18,12:01:00,1.632,0.108,240.01,6.8,1.0,0.0,19.0
2007-03-24,11:56:00,1.674,0.334,235.6,7.2,0.0,0.0,17.0
2008-01-11,00:55:00,0.424,0.054,240.62,2.0,0.0,0.0,0.0
2010-11-06,12:05:00,1.496,0.404,240.83,6.4,0.0,0.0,18.0
2009-05-12,05:56:00,0.48,0.216,244.62,2.2,0.0,2.0,1.0
2008-11-09,02:21:00,0.866,0.29,237.24,4.0,0.0,0.0,9.0
2010-06-30,20:00:00,1.232,0.0,241.17,5.2,0.0,0.0,1.0
2007-11-21,05:27:00,0.228,0.0,243.88,1.0,0.0,0.0,0.0
2009-09-19,02:02:00,0.158,0.0,240.25,0.6,0.0,0.0,1.0
2007-09-10,11:17:00,0.286,0.058,237.62,1.2,0.0,0.0,0.0
2008-05-11,05:50:00,1.43,0.0,241.35,5.8,0.0,2.0,18.0
2008-10-30,01:44:00,0.688,0.062,242.26,2.8,0.0,0.0,0.0
2009-06-04,02:08:00,0.438,0.2,244.88,2.0,0.0,2.0,0.0
2009-12-01,20:27:00,1.994,0.114,242.21,8.2,0.0,1.0,0.0
2009-06-24,12:38:00,1.482,0.196,241.94,6.2,0.0,2.0,19.0
2008-01-02,19:04:00,0.908,0.13,236.46,3.8,0.0,0.0,0.0
2006-12-26,09:52:00,4.138,0.168,236.79,17.4,0.0,1.0,17.0
2010-10-03,05:15:00,0.52,0.362,246.22,2.6,0.0,1.0,1.0
2008-07-15,20:40:00,0.33,0.172,241.9,1.6,0.0,0.0,0.0
2007-12-04,22:55:00,0.284,0.086,239.73,1.2,0.0,0.0,0.0
2010-06-23,16:05:00,0.244,0.112,241.87,1.0,0.0,2.0,1.0
2009-02-24,10:29:00,1.292,0.046,238.35,5.4,0.0,1.0,18.0
2010-04-11,01:30:00,0.452,0.26,251.06,2.0,0.0,1.0,0.0
2009-07-26,00:59:00,0.304,0.24,243.57,1.6,0.0,1.0,1.0
2009-05-04,11:59:00,1.78,0.322,239.66,7.4,1.0,0.0,17.0
2007-03-22,17:01:00,0.306,0.106,242.87,1.2,0.0,1.0,0.0
2009-01-12,12:31:00,1.36,0.0,241.13,5.6,0.0,0.0,19.0
2010-10-11,20:19:00,0.524,0.322,242.85,2.4,0.0,1.0,1.0
2009-09-18,12:01:00,1.232,0.052,239.14,5.0,0.0,0.0,18.0
2009-03-04,14:06:00,1.382,0.0,242.3,5.6,0.0,0.0,18.0
2008-06-22,00:27:00,1.81,0.416,239.57,7.6,0.0,1.0,0.0
2008-04-26,09:03:00,0.718,0.0,240.89,3.0,0.0,0.0,0.0
2008-05-31,10:22:00,1.616,0.202,238.17,6.8,0.0,0.0,18.0
2006-12-21,17:06:00,0.306,0.0,237.46,1.4,0.0,0.0,0.0
2008-12-23,19:15:00,1.932,0.096,240.71,8.0,0.0,0.0,0.0
2007-08-03,02:42:00,1.416,0.062,239.32,5.8,0.0,1.0,18.0
2009-02-06,22:51:00,0.77,0.0,242.63,3.2,0.0,0.0,1.0
2009-01-25,22:49:00,0.482,0.106,245.47,2.0,0.0,0.0,0.0
