Global_active_power,Global_reactive_power,Voltage,Sub_metering_2,Sub_metering_3,Energy_consumption,day,month,hour,min
0.264,0.0,244.69,0.0,0.0,4.4,3.0,7.0,5.0,21
0.39,0.116,244.37,0.0,0.0,6.5,2.0,3.0,9.0,35
0.338,0.084,239.82,0.0,1.0,4.633333333333334,24.0,7.0,16.0,43
0.324,0.256,240.09,1.0,1.0,3.4000000000000004,25.0,6.0,14.0,13
0.338,0.098,244.75,0.0,0.0,5.633333333333334,4.0,4.0,1.0,40
0.412,0.126,244.62,0.0,1.0,5.866666666666666,5.0,9.0,3.0,53
0.524,0.0,248.48,0.0,0.0,8.733333333333333,30.0,12.0,15.0,29
3.116,0.23,241.38,5.0,18.0,5.93333333333333,25.0,3.0,14.0,19
1.32,0.082,238.67,0.0,18.0,4.0,24.0,8.0,5.0,42
1.704,0.35,238.64,2.0,18.0,8.399999999999999,9.0,9.0,7.0,42
0.356,0.248,241.56,0.0,0.0,5.933333333333334,20.0,7.0,5.0,15
0.294,0.098,242.84,0.0,0.0,4.9,19.0,12.0,12.0,32
1.246,0.0,239.55,0.0,18.0,2.7666666666666657,13.0,9.0,9.0,30
1.374,0.122,237.1,1.0,18.0,2.8999999999999986,16.0,11.0,9.0,25
3.3529999999999998,0.352,238.35,5.0,17.0,20.05,25.0,8.0,0.0,27
0.344,0.098,246.3,0.0,1.0,4.733333333333333,15.0,5.0,4.0,26
0.572,0.13,241.67,0.0,0.0,9.533333333333333,25.0,5.0,3.0,56
0.234,0.048,245.14,0.0,0.0,3.9,18.0,1.0,7.0,2
1.8,0.368,238.42,0.0,18.0,12.0,21.0,4.0,11.0,33
0.312,0.094,246.49,0.0,0.0,5.2,13.0,12.0,0.0,19
1.278,0.046,239.67,0.0,17.0,4.300000000000001,20.0,11.0,10.0,24
1.23,0.0,237.96,1.0,0.0,19.5,10.0,6.0,23.0,9
0.162,0.142,242.24,1.0,1.0,0.7000000000000002,8.0,8.0,22.0,53
3.3529999999999998,0.054,244.97,0.0,18.0,3.3999999999999986,23.0,12.0,8.0,33
0.252,0.0,244.66,0.0,0.0,4.2,14.0,3.0,5.0,55
1.216,0.0,238.67,0.0,1.0,19.266666666666666,2.0,7.0,21.0,43
0.604,0.062,242.82,0.0,0.0,10.066666666666666,1.0,3.0,10.0,54
0.866,0.228,241.07,1.0,0.0,13.433333333333334,27.0,12.0,12.0,12
0.338,0.06,241.53,2.0,0.0,3.6333333333333337,11.0,11.0,4.0,36
0.192,0.046,241.25,0.0,0.0,3.2,25.0,6.0,5.0,7
0.206,0.054,243.01,0.0,0.0,3.433333333333333,28.0,10.0,5.0,58
2.608,0.252,239.3,0.0,28.0,15.466666666666669,23.0,10.0,7.0,19
2.118,0.4,239.96,2.0,29.0,4.299999999999997,7.0,2.0,20.0,20
0.294,0.092,238.82,0.0,1.0,2.9000000000000004,27.0,5.0,14.0,37
0.138,0.0,242.62,0.0,0.0,2.3,8.0,5.0,13.0,57
1.28,0.17,237.29,1.0,18.0,2.333333333333332,24.0,9.0,8.0,17
0.238,0.128,243.29,1.0,1.0,1.9666666666666668,16.0,7.0,6.0,25
0.39,0.198,236.48,2.0,0.0,4.5,5.0,5.0,7.0,18
2.546,0.0,233.14999999999998,0.0,17.0,20.05,11.0,7.0,20.0,18
0.73,0.262,243.32,0.0,0.0,12.166666666666666,1.0,1.0,12.0,46
3.3529999999999998,0.216,236.12,5.0,18.0,20.05,17.0,10.0,20.0,30
1.43,0.152,241.89,1.0,18.0,4.833333333333332,30.0,12.0,14.0,7
0.396,0.094,246.32,0.0,0.0,6.6,12.0,1.0,1.0,56
1.334,0.118,241.77,0.0,18.0,4.233333333333334,24.0,8.0,13.0,20
2.536,0.41300000000000003,239.08,1.0,0.0,20.05,20.0,2.0,18.0,12
1.956,0.078,240.89,0.0,17.0,15.600000000000001,25.0,1.0,20.0,47
0.25,0.0,242.28,0.0,0.0,4.166666666666667,5.0,2.0,5.0,14
1.362,0.222,239.22,0.0,1.0,20.05,15.0,10.0,19.0,20
0.35,0.114,246.57,0.0,0.0,5.833333333333333,20.0,12.0,3.0,11
3.3529999999999998,0.06,239.56,0.0,17.0,6.06666666666667,26.0,4.0,15.0,1
0.208,0.118,234.41,0.0,0.0,3.466666666666667,8.0,3.0,5.0,23
1.606,0.0,240.74,0.0,18.0,8.766666666666666,3.0,9.0,12.0,34
3.132,0.322,236.78,5.0,18.0,13.200000000000003,5.0,9.0,21.0,5
1.766,0.0,237.95,0.0,18.0,11.433333333333334,29.0,3.0,19.0,55
1.468,0.106,246.63,0.0,19.0,5.466666666666665,22.0,10.0,10.0,11
1.468,0.104,239.7,1.0,18.0,4.466666666666665,2.0,3.0,0.0,56
0.23,0.0,242.22,0.0,0.0,3.8333333333333335,1.0,5.0,5.0,27
0.864,0.262,242.78,0.0,0.0,14.4,12.0,4.0,7.0,5
1.628,0.0,244.15,0.0,18.0,9.133333333333333,15.0,2.0,22.0,57
2.072,0.314,238.7,5.0,1.0,20.05,11.0,11.0,18.0,10
0.504,0.0,244.78,0.0,0.0,8.4,14.0,4.0,19.0,33
1.76,0.33,240.03,2.0,19.0,8.333333333333332,13.0,4.0,19.0,57
0.728,0.076,237.27,0.0,1.0,11.133333333333333,23.0,5.0,21.0,53
2.444,0.172,240.61,0.0,28.0,12.733333333333334,18.0,1.0,22.0,41
0.454,0.0,240.95,0.0,0.0,7.566666666666666,16.0,10.0,13.0,43
2.538,0.244,240.34,2.0,17.0,20.05,14.0,2.0,14.0,32
1.266,0.046,238.3,0.0,17.0,4.100000000000001,3.0,4.0,21.0,3
3.3529999999999998,0.336,237.1,0.0,28.0,20.05,14.0,10.0,7.0,46
2.776,0.258,237.87,5.0,17.0,9.266666666666666,4.0,6.0,18.0,47
0.358,0.066,245.39,1.0,0.0,4.966666666666667,21.0,2.0,7.0,59
2.908,0.316,242.34,0.0,0.0,9.466666666666669,29.0,11.0,12.0,40
0.304,0.068,240.02,0.0,0.0,5.066666666666666,19.0,1.0,7.0,26
0.306,0.064,240.57,0.0,4.0,1.0999999999999996,29.0,8.0,8.0,34
0.214,0.0,239.2,0.0,0.0,3.566666666666667,13.0,4.0,5.0,41
3.178,0.0,237.15,0.0,17.0,20.05,10.0,1.0,7.0,18
0.364,0.058,237.12,0.0,0.0,6.066666666666666,5.0,2.0,20.0,12
0.486,0.268,248.75,1.0,1.0,6.1,3.0,8.0,5.0,42
0.372,0.208,241.76,0.0,1.0,5.2,9.0,9.0,15.0,42
0.352,0.112,243.77,0.0,0.0,5.866666666666666,2.0,10.0,0.0,36
0.464,0.0,242.8,0.0,0.0,7.733333333333333,25.0,11.0,12.0,38
0.668,0.216,236.43,1.0,1.0,9.133333333333333,18.0,7.0,10.0,37
1.422,0.11,241.4,0.0,18.0,5.699999999999999,19.0,12.0,0.0,35
2.002,0.222,240.23,0.0,0.0,20.05,12.0,12.0,21.0,10
0.316,0.214,240.52,0.0,0.0,5.266666666666667,13.0,9.0,3.0,45
0.418,0.236,246.95,2.0,0.0,4.966666666666667,2.0,3.0,3.0,55
0.3,0.06,245.81,0.0,0.0,5.0,2.0,5.0,3.0,42
2.262,0.0,237.0,0.0,0.0,20.05,2.0,11.0,1.0,52
0.426,0.224,240.95,0.0,0.0,7.1,14.0,2.0,5.0,35
1.384,0.178,240.37,1.0,18.0,4.066666666666666,24.0,6.0,13.0,41
1.394,0.0,244.33,0.0,18.0,5.233333333333334,12.0,8.0,13.0,11
1.516,0.238,241.13,0.0,19.0,6.266666666666666,27.0,6.0,16.0,55
1.428,0.0,245.83,0.0,19.0,4.800000000000001,5.0,11.0,2.0,25
1.474,0.088,247.68,2.0,19.0,3.5666666666666664,26.0,10.0,12.0,15
1.282,0.074,239.6,0.0,18.0,3.366666666666667,23.0,6.0,18.0,20
1.386,0.086,241.25,2.0,18.0,3.1000000000000014,31.0,10.0,16.0,9
0.33,0.244,242.57,0.0,1.0,4.5,25.0,7.0,16.0,57
0.572,0.226,244.63,0.0,0.0,8.533333333333333,13.0,3.0,14.0,32
0.942,0.306,243.9,1.0,0.0,14.7,17.0,11.0,16.0,28
0.736,0.076,247.31,0.0,1.0,11.266666666666667,29.0,10.0,12.0,16
0.242,0.244,241.22,1.0,0.0,3.033333333333333,20.0,8.0,6.0,17
0.108,0.0,241.35,0.0,0.0,1.8,20.0,9.0,18.0,13
0.148,0.0,241.53,0.0,1.0,1.4666666666666668,7.0,4.0,15.0,47
0.432,0.234,239.34,0.0,0.0,7.2,15.0,4.0,1.0,42
1.784,0.0,239.14,0.0,19.0,10.733333333333334,20.0,11.0,9.0,43
0.474,0.08,246.6,0.0,0.0,7.9,12.0,10.0,15.0,51
0.404,0.228,243.59,2.0,1.0,3.7333333333333334,13.0,4.0,2.0,39
1.164,0.278,246.61,0.0,0.0,19.4,31.0,12.0,3.0,11
0.598,0.396,237.1,0.0,0.0,9.966666666666667,6.0,4.0,21.0,1
1.29,0.1,237.71,0.0,18.0,3.5,6.0,7.0,16.0,6
0.37,0.086,241.59,1.0,0.0,5.166666666666667,15.0,10.0,2.0,9
0.316,0.244,240.99,0.0,0.0,5.266666666666667,26.0,8.0,3.0,29
3.3529999999999998,0.0,238.25,0.0,17.0,6.866666666666667,29.0,3.0,11.0,31
1.398,0.092,241.51,0.0,18.0,5.300000000000001,13.0,11.0,11.0,35
0.244,0.0,242.04,0.0,0.0,4.066666666666666,16.0,10.0,4.0,17
1.072,0.18,237.26,2.0,1.0,13.866666666666667,16.0,6.0,22.0,6
0.522,0.228,242.48,0.0,0.0,8.7,21.0,8.0,22.0,45
1.368,0.08,241.02,0.0,18.0,4.800000000000001,2.0,2.0,9.0,45
1.25,0.07,239.16,0.0,1.0,19.833333333333332,30.0,6.0,15.0,15
0.22,0.098,238.78,0.0,0.0,3.6666666666666665,8.0,8.0,18.0,0
0.348,0.166,242.22,0.0,1.0,4.8,9.0,8.0,11.0,32
3.3529999999999998,0.0,238.53,0.0,17.0,7.200000000000003,19.0,2.0,8.0,24
0.262,0.126,244.82,1.0,0.0,3.3666666666666663,9.0,7.0,23.0,51
0.49,0.08,246.5,0.0,1.0,7.166666666666666,23.0,11.0,15.0,0
0.476,0.078,245.57,3.0,1.0,1.9333333333333336,9.0,8.0,23.0,25
0.336,0.126,242.84,0.0,0.0,5.6,12.0,9.0,4.0,16
1.694,0.09,238.55,0.0,0.0,20.05,27.0,10.0,20.0,15
0.154,0.0,241.6,0.0,0.0,2.566666666666667,7.0,4.0,3.0,31
0.35,0.226,242.03,0.0,0.0,5.833333333333333,26.0,5.0,15.0,19
1.478,0.0,239.91,0.0,18.0,6.633333333333333,22.0,5.0,8.0,6
1.57,0.24,238.72,2.0,17.0,7.166666666666668,29.0,1.0,11.0,23
2.224,0.248,238.05,0.0,18.0,19.06666666666667,26.0,9.0,21.0,56
0.274,0.0,248.75,0.0,0.0,4.566666666666666,19.0,12.0,6.0,30
0.196,0.098,241.77,1.0,0.0,2.2666666666666666,9.0,7.0,3.0,48
0.426,0.238,247.59,1.0,1.0,5.1,11.0,1.0,6.0,19
3.3529999999999998,0.41300000000000003,239.86,0.0,1.0,15.266666666666666,22.0,4.0,10.0,23
3.3529999999999998,0.28,241.39,5.0,0.0,19.06666666666667,18.0,3.0,14.0,37
2.774,0.14,241.45,0.0,18.0,20.05,13.0,1.0,22.0,6
0.34,0.214,240.48,0.0,1.0,4.666666666666667,6.0,2.0,4.0,19
1.812,0.066,242.04,0.0,18.0,12.2,22.0,11.0,7.0,59
0.328,0.112,244.41,1.0,1.0,3.466666666666667,30.0,4.0,15.0,30
0.228,0.108,236.77,2.0,1.0,0.7999999999999998,8.0,3.0,3.0,19
0.332,0.118,248.11,0.0,0.0,5.533333333333333,19.0,11.0,5.0,46
0.46,0.286,240.23,0.0,0.0,7.666666666666667,17.0,4.0,19.0,53
0.1,0.0,242.88,0.0,0.0,1.6666666666666667,13.0,6.0,17.0,6
0.358,0.094,242.25,0.0,0.0,5.966666666666667,13.0,5.0,6.0,9
2.606,0.262,238.34,2.0,18.0,20.05,24.0,7.0,21.0,43
0.286,0.084,240.37,0.0,0.0,4.766666666666667,4.0,10.0,7.0,0
0.354,0.224,242.67,1.0,1.0,3.9000000000000004,18.0,9.0,1.0,29
1.6,0.192,243.66,1.0,19.0,6.666666666666668,1.0,6.0,11.0,30
0.252,0.078,244.12,0.0,1.0,3.2,6.0,2.0,23.0,34
0.466,0.228,243.77,1.0,1.0,5.766666666666667,4.0,8.0,19.0,53
0.496,0.122,246.01,1.0,1.0,6.2666666666666675,23.0,11.0,12.0,33
1.296,0.048,241.81,0.0,18.0,3.6000000000000014,26.0,3.0,8.0,47
0.276,0.226,238.31,0.0,0.0,4.6,28.0,7.0,23.0,43
0.174,0.106,241.62,0.0,0.0,2.9,18.0,8.0,17.0,40
0.998,0.202,236.9,0.0,0.0,16.633333333333333,27.0,3.0,20.0,5
3.3529999999999998,0.264,240.39,0.0,19.0,6.5,7.0,5.0,19.0,18
0.338,0.12,239.87,2.0,1.0,2.6333333333333337,7.0,9.0,11.0,7
0.644,0.096,242.01,0.0,0.0,10.733333333333333,30.0,1.0,11.0,3
3.3529999999999998,0.0,239.43,5.0,18.0,5.666666666666664,3.0,8.0,8.0,55
3.3529999999999998,0.0,235.86,5.0,17.0,6.366666666666667,27.0,11.0,11.0,7
0.536,0.258,242.32,2.0,1.0,5.933333333333334,28.0,7.0,20.0,8
0.57,0.108,240.79,0.0,1.0,8.5,6.0,5.0,21.0,39
0.08,0.0,240.81,0.0,0.0,1.3333333333333333,31.0,8.0,5.0,28
2.976,0.092,233.14999999999998,0.0,16.0,20.05,5.0,6.0,22.0,1
0.332,0.216,239.37,0.0,1.0,4.533333333333333,19.0,7.0,0.0,40
1.236,0.076,234.62,0.0,17.0,3.6000000000000014,8.0,8.0,14.0,29
0.08,0.0,239.95,0.0,1.0,0.33333333333333326,27.0,8.0,9.0,40
0.548,0.0,243.27,0.0,0.0,9.133333333333333,1.0,1.0,3.0,33
1.426,0.076,239.58,0.0,18.0,5.766666666666666,10.0,9.0,11.0,56
1.426,0.094,240.35,0.0,19.0,4.766666666666666,7.0,8.0,1.0,46
0.492,0.118,243.78,1.0,0.0,7.199999999999999,23.0,1.0,6.0,4
0.472,0.11,239.89,0.0,0.0,7.866666666666666,19.0,11.0,16.0,26
0.22,0.046,240.48,0.0,1.0,2.6666666666666665,23.0,9.0,4.0,37
0.276,0.05,243.79,0.0,0.0,4.6,15.0,3.0,4.0,6
0.156,0.0,241.59,0.0,0.0,2.6,17.0,7.0,11.0,24
0.328,0.096,244.39,0.0,1.0,4.466666666666667,1.0,12.0,6.0,28
0.312,0.086,244.53,1.0,0.0,4.2,12.0,1.0,6.0,39
0.406,0.208,239.59,1.0,0.0,5.766666666666667,30.0,4.0,8.0,45
0.386,0.076,243.95,0.0,0.0,6.433333333333334,1.0,5.0,14.0,5
0.184,0.068,241.29,0.0,1.0,2.066666666666667,7.0,12.0,8.0,44
0.354,0.116,241.93,0.0,0.0,5.9,4.0,10.0,4.0,18
1.392,0.118,239.76,0.0,7.0,16.2,1.0,11.0,7.0,56
0.394,0.092,241.83,0.0,0.0,6.566666666666666,16.0,5.0,4.0,39
3.3529999999999998,0.174,237.98,1.0,18.0,5.06666666666667,21.0,6.0,22.0,40
0.232,0.114,242.29,2.0,1.0,0.8666666666666667,23.0,7.0,18.0,22
3.3529999999999998,0.206,233.14999999999998,5.0,0.0,20.05,24.0,12.0,13.0,9
0.316,0.12,242.61,0.0,0.0,5.266666666666667,30.0,3.0,5.0,6
1.27,0.072,242.18,0.0,0.0,20.05,25.0,11.0,2.0,58
0.308,0.11,241.28,0.0,1.0,4.133333333333334,18.0,6.0,7.0,18
0.506,0.052,240.61,2.0,0.0,6.433333333333334,24.0,7.0,17.0,13
0.34,0.062,246.03,0.0,0.0,5.666666666666667,12.0,4.0,15.0,30
0.48,0.0,241.93,0.0,1.0,7.0,6.0,7.0,4.0,54
1.292,0.05,243.88,0.0,18.0,3.533333333333335,25.0,3.0,9.0,58
1.486,0.0,239.51,0.0,18.0,6.766666666666666,19.0,3.0,10.0,12
1.438,0.0,241.19,1.0,18.0,4.966666666666665,10.0,2.0,16.0,47
2.182,0.096,239.7,0.0,18.0,18.366666666666667,20.0,12.0,8.0,27
0.604,0.114,238.79,0.0,0.0,10.066666666666666,15.0,6.0,19.0,42
0.424,0.238,246.0,2.0,1.0,4.066666666666666,2.0,3.0,3.0,5
0.322,0.244,242.62,0.0,1.0,4.366666666666666,25.0,7.0,17.0,50
1.694,0.41300000000000003,236.9,1.0,18.0,9.233333333333334,18.0,9.0,18.0,18
1.604,0.23,238.73,2.0,19.0,5.733333333333334,29.0,7.0,2.0,51
0.228,0.13,242.89,2.0,1.0,0.7999999999999998,8.0,2.0,7.0,33
0.474,0.212,244.98,0.0,1.0,6.9,24.0,10.0,6.0,49
1.764,0.16,242.49,0.0,18.0,11.399999999999999,31.0,1.0,7.0,8
0.448,0.118,240.2,0.0,1.0,6.466666666666667,13.0,4.0,17.0,12
0.904,0.0,241.5,0.0,1.0,14.066666666666666,30.0,8.0,19.0,22
0.41,0.214,238.66,1.0,1.0,4.833333333333333,28.0,2.0,19.0,15
0.348,0.144,243.7,1.0,1.0,3.8,24.0,3.0,4.0,29
1.466,0.124,240.0,0.0,19.0,5.433333333333334,23.0,4.0,1.0,5
0.246,0.0,243.29,0.0,0.0,4.1,23.0,11.0,2.0,33
2.988,0.158,238.47,0.0,0.0,20.05,29.0,1.0,20.0,0
3.32,0.108,236.28,5.0,17.0,19.333333333333336,25.0,6.0,21.0,44
0.398,0.166,235.16,0.0,0.0,6.633333333333334,28.0,5.0,23.0,54
0.212,0.0,239.18,0.0,0.0,3.533333333333333,4.0,8.0,20.0,27
1.428,0.118,240.32,0.0,18.0,5.800000000000001,2.0,3.0,11.0,22
0.51,0.23,240.57,0.0,0.0,8.5,11.0,11.0,7.0,20
0.376,0.162,243.53,0.0,0.0,6.266666666666667,12.0,6.0,2.0,6
1.334,0.054,238.72,0.0,17.0,5.233333333333334,3.0,10.0,11.0,33
0.252,0.0,244.28,0.0,0.0,4.2,19.0,12.0,3.0,18
0.346,0.106,238.72,0.0,0.0,5.766666666666667,30.0,4.0,20.0,46
1.65,0.246,239.34,0.0,18.0,9.5,15.0,3.0,12.0,30
0.474,0.364,246.18,2.0,0.0,5.9,14.0,6.0,0.0,8
0.786,0.212,240.66,0.0,1.0,12.1,7.0,2.0,13.0,26
1.97,0.25,240.21,0.0,18.0,14.833333333333336,9.0,10.0,7.0,15
0.298,0.08,246.26,0.0,0.0,4.966666666666667,2.0,9.0,23.0,11
0.222,0.046,244.26,0.0,0.0,3.7,29.0,3.0,2.0,27
2.484,0.156,235.54,2.0,18.0,20.05,11.0,9.0,19.0,47
0.728,0.0,240.71,0.0,0.0,12.133333333333333,12.0,2.0,0.0,19
0.746,0.218,240.68,0.0,8.0,4.433333333333334,10.0,9.0,2.0,4
0.37,0.302,234.45,1.0,1.0,4.166666666666667,6.0,3.0,1.0,47
2.37,0.07,235.31,0.0,0.0,20.05,3.0,7.0,21.0,11
3.248,0.09,236.5,0.0,0.0,17.133333333333333,16.0,9.0,21.0,58
1.72,0.078,240.41,0.0,1.0,20.05,5.0,3.0,2.0,6
0.402,0.192,238.08,0.0,1.0,5.7,5.0,8.0,18.0,32
1.576,0.146,238.13,0.0,17.0,9.266666666666666,26.0,1.0,11.0,9
2.878,0.41300000000000003,238.9,3.0,17.0,20.05,24.0,9.0,16.0,17
0.888,0.248,241.25,0.0,9.0,5.800000000000001,22.0,11.0,1.0,47
0.174,0.0,237.9,0.0,0.0,2.9,29.0,6.0,9.0,52
0.388,0.338,239.7,1.0,1.0,4.466666666666667,9.0,7.0,4.0,26
0.808,0.368,242.92,1.0,1.0,11.466666666666667,26.0,3.0,12.0,44
0.532,0.3,235.38,1.0,0.0,7.866666666666667,6.0,6.0,17.0,29
0.33,0.11,244.23,1.0,0.0,4.5,11.0,2.0,16.0,50
1.48,0.076,239.33,0.0,18.0,6.666666666666668,5.0,5.0,12.0,26
0.278,0.0,237.42,0.0,0.0,4.633333333333334,17.0,2.0,18.0,18
0.338,0.09,239.77,0.0,0.0,5.633333333333334,15.0,4.0,3.0,58
1.156,0.0,238.61,0.0,17.0,2.2666666666666657,31.0,8.0,11.0,27
2.958,0.302,241.79,5.0,1.0,9.299999999999997,30.0,1.0,15.0,5
0.31,0.11,239.05,0.0,1.0,4.166666666666667,28.0,10.0,18.0,44
1.77,0.21,243.29,0.0,0.0,20.05,1.0,9.0,19.0,47
0.248,0.0,239.05,0.0,1.0,3.1333333333333337,10.0,6.0,8.0,25
0.242,0.096,244.48,1.0,1.0,2.033333333333333,27.0,6.0,5.0,6
1.28,0.054,239.91,0.0,18.0,3.333333333333332,30.0,10.0,11.0,30
0.294,0.066,242.1,0.0,0.0,4.9,4.0,3.0,16.0,23
0.268,0.0,242.8,0.0,1.0,3.466666666666667,14.0,4.0,18.0,39
1.556,0.06,242.42,0.0,18.0,7.933333333333334,4.0,4.0,14.0,46
1.758,0.074,238.13,0.0,1.0,20.05,21.0,10.0,21.0,43
0.174,0.094,236.28,0.0,0.0,2.9,29.0,7.0,14.0,4
0.334,0.09,242.18,0.0,0.0,5.566666666666666,11.0,2.0,4.0,3
0.4,0.12,243.26,0.0,1.0,5.666666666666667,7.0,9.0,9.0,40
0.522,0.252,244.24,4.0,0.0,4.699999999999999,27.0,9.0,12.0,55
0.758,0.398,242.23,0.0,0.0,11.633333333333333,5.0,10.0,13.0,21
0.386,0.144,248.15,2.0,1.0,3.4333333333333336,3.0,8.0,5.0,33
1.554,0.204,239.55,0.0,17.0,8.899999999999999,4.0,5.0,8.0,35
1.694,0.0,238.93,0.0,1.0,20.05,9.0,11.0,6.0,51
0.372,0.32,238.64,1.0,0.0,5.2,14.0,5.0,12.0,54
1.306,0.078,239.04,0.0,18.0,3.7666666666666657,16.0,9.0,9.0,50
1.404,0.0,242.16,0.0,19.0,4.399999999999999,24.0,4.0,23.0,8
2.192,0.048,233.5,0.0,0.0,20.05,16.0,1.0,19.0,45
0.138,0.0,234.79,0.0,0.0,2.3,8.0,10.0,23.0,4
0.346,0.104,243.69,2.0,1.0,2.7666666666666666,3.0,3.0,15.0,31
1.992,0.232,240.04,1.0,17.0,15.200000000000003,4.0,5.0,19.0,52
0.356,0.214,240.23,0.0,1.0,4.933333333333334,27.0,5.0,5.0,27
0.354,0.114,244.09,1.0,0.0,4.9,17.0,4.0,16.0,29
2.164,0.174,235.87,5.0,17.0,14.06666666666667,30.0,3.0,12.0,11
0.294,0.084,244.96,1.0,0.0,3.9000000000000004,17.0,12.0,5.0,13
1.92,0.41300000000000003,237.77,0.0,0.0,20.05,7.0,5.0,13.0,48
0.474,0.046,242.79,3.0,0.0,4.9,2.0,10.0,0.0,15
1.016,0.0,245.13,0.0,0.0,16.933333333333334,1.0,7.0,17.0,34
1.332,0.07,233.82,1.0,14.0,7.199999999999999,5.0,1.0,8.0,53
0.67,0.41300000000000003,237.99,1.0,0.0,10.166666666666666,6.0,4.0,20.0,59
0.19,0.07,233.14999999999998,1.0,0.0,2.1666666666666665,18.0,7.0,16.0,3
0.324,0.122,245.2,2.0,1.0,2.4000000000000004,12.0,12.0,1.0,18
0.432,0.232,239.76,0.0,0.0,7.2,16.0,2.0,11.0,19
1.356,0.0,240.09,0.0,0.0,20.05,20.0,12.0,21.0,28
1.464,0.0,243.29,0.0,18.0,6.399999999999999,31.0,5.0,17.0,50
3.3529999999999998,0.112,244.34,5.0,18.0,11.13333333333334,1.0,7.0,13.0,51
1.54,0.082,240.92,0.0,18.0,7.666666666666668,1.0,1.0,7.0,2
0.292,0.094,244.8,1.0,0.0,3.8666666666666663,22.0,3.0,5.0,47
1.664,0.056,235.79,0.0,17.0,10.733333333333334,13.0,2.0,9.0,3
0.364,0.152,248.12,0.0,1.0,5.066666666666666,1.0,6.0,0.0,33
0.25,0.142,237.48,1.0,0.0,3.166666666666667,27.0,4.0,3.0,48
1.324,0.0,244.04,0.0,19.0,3.0666666666666664,23.0,2.0,23.0,54
0.344,0.092,243.26,0.0,1.0,4.733333333333333,18.0,5.0,17.0,31
1.402,0.05,238.62,0.0,18.0,5.366666666666667,14.0,4.0,8.0,5
0.434,0.196,242.27,0.0,1.0,6.233333333333333,30.0,6.0,12.0,26
0.482,0.28,241.35,1.0,0.0,7.033333333333333,17.0,4.0,13.0,4
0.286,0.194,242.63,0.0,0.0,4.766666666666667,22.0,6.0,4.0,30
0.428,0.236,247.01,1.0,1.0,5.133333333333334,11.0,1.0,11.0,6
0.404,0.242,245.07,2.0,0.0,4.733333333333333,20.0,12.0,5.0,28
1.828,0.146,238.72,1.0,1.0,20.05,11.0,7.0,21.0,53
0.448,0.0,236.97,1.0,1.0,5.466666666666667,22.0,4.0,19.0,6
1.714,0.112,239.75,0.0,18.0,10.566666666666666,15.0,8.0,20.0,1
1.632,0.108,240.01,0.0,19.0,7.199999999999999,18.0,4.0,12.0,1
1.674,0.334,235.6,0.0,17.0,10.899999999999999,24.0,3.0,11.0,56
0.424,0.054,240.62,0.0,0.0,7.066666666666666,11.0,1.0,0.0,55
1.496,0.404,240.83,0.0,18.0,6.933333333333334,6.0,11.0,12.0,5
0.48,0.216,244.62,2.0,1.0,5.0,12.0,5.0,5.0,56
0.866,0.29,237.24,0.0,9.0,5.433333333333334,9.0,11.0,2.0,21
1.232,0.0,241.17,0.0,1.0,19.533333333333335,30.0,6.0,20.0,0
0.228,0.0,243.88,0.0,0.0,3.8,21.0,11.0,5.0,27
0.158,0.0,240.25,0.0,1.0,1.6333333333333333,19.0,9.0,2.0,2
0.286,0.058,237.62,0.0,0.0,4.766666666666667,10.0,9.0,11.0,17
1.43,0.0,241.35,2.0,18.0,3.833333333333332,11.0,5.0,5.0,50
0.688,0.062,242.26,0.0,0.0,11.466666666666667,30.0,10.0,1.0,44
0.438,0.2,244.88,2.0,0.0,5.3,4.0,6.0,2.0,8
1.994,0.114,242.21,1.0,0.0,20.05,1.0,12.0,20.0,27
1.482,0.196,241.94,2.0,19.0,3.6999999999999993,24.0,6.0,12.0,38
0.908,0.13,236.46,0.0,0.0,15.133333333333333,2.0,1.0,19.0,4
3.3529999999999998,0.168,236.79,1.0,17.0,20.05,26.0,12.0,9.0,52
0.52,0.362,246.22,1.0,1.0,6.666666666666666,3.0,10.0,5.0,15
0.33,0.172,241.9,0.0,0.0,5.5,15.0,7.0,20.0,40
0.284,0.086,239.73,0.0,0.0,4.733333333333333,4.0,12.0,22.0,55
0.244,0.112,241.87,2.0,1.0,1.0666666666666664,23.0,6.0,16.0,5
1.292,0.046,238.35,1.0,18.0,2.533333333333335,24.0,2.0,10.0,29
0.452,0.26,248.75,1.0,0.0,6.533333333333333,11.0,4.0,1.0,30
0.304,0.24,243.57,1.0,1.0,3.0666666666666664,26.0,7.0,0.0,59
1.78,0.322,239.66,0.0,17.0,11.666666666666668,4.0,5.0,11.0,59
0.306,0.106,242.87,1.0,0.0,4.1,22.0,3.0,17.0,1
1.36,0.0,241.13,0.0,19.0,3.666666666666668,12.0,1.0,12.0,31
0.524,0.322,242.85,1.0,1.0,6.7333333333333325,11.0,10.0,20.0,19
1.232,0.052,239.14,0.0,18.0,2.533333333333335,18.0,9.0,12.0,1
1.382,0.0,242.3,0.0,18.0,5.033333333333335,4.0,3.0,14.0,6
1.81,0.41300000000000003,239.57,1.0,0.0,20.05,22.0,6.0,0.0,27
0.718,0.0,240.89,0.0,0.0,11.966666666666667,26.0,4.0,9.0,3
1.616,0.202,238.17,0.0,18.0,8.933333333333334,31.0,5.0,10.0,22
0.306,0.0,237.46,0.0,0.0,5.1,21.0,12.0,17.0,6
